content_id,client_id,cluster,silhouette_val,is_holdout_client,position_tier,avg_position,impressions_90d,engagement_rate,content_age_days,ctr,ctr_gap,baseline_action_score,trend_direction,is_declining_label,action,reason_code,priority,justification,roi_score,requires_human_signoff
content_4c2202c1b4e4,client_6208ef0f77,3.0,0.040427204866700484,True,page_3_5,40.2,1724,1.57,98,0.06,0.03,0.4877,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,False
content_cce5e5d3683e,client_f369cb89fc,2.0,0.6250903909101025,False,page_1,7.0,1813,0.0,95,0.22,0.01999999999999999,0.4847,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,False
content_d566cba152ab,client_3fdba35f04,0.0,0.35392635166431957,False,page_1,9.6,1812,0.0,333,0.22,0.01999999999999999,0.4846,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,False
content_0d3a3bdb4305,client_6208ef0f77,2.0,0.6028306865736612,True,page_1,5.2,1811,2.13,118,0.22,0.01999999999999999,0.4845,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,False
content_92e3ef23ceae,client_349c41201b,2.0,0.32373270931287906,True,page_1,9.1,29067,1.14,144,0.54,0.0,0.3536,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,True
content_4521b26bd5ff,client_7f2253d7e2,2.0,0.2980004679819293,False,striking,19.6,29125,3.43,147,0.75,0.0,0.3537,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,True
content_577a45908bb7,client_4e07408562,2.0,0.11105234482443496,False,page_1,5.9,29093,9.78,230,0.64,0.0,0.3537,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,True
content_a8c85e78c7c1,client_6208ef0f77,0.0,0.05768865114932417,True,page_3_5,21.6,29130,2.19,300,0.42,0.0,0.3537,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.909,True
content_f004382d0435,client_19581e27de,2.0,0.3475390465892394,False,page_1,4.0,28918,0.0,112,0.53,0.0,0.3536,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_1fe5d859869b,client_19581e27de,3.0,0.3862665268080385,False,page_3_5,42.1,1272,0.0,362,0.0,0.09,0.5078,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,False
content_062ad10869ea,client_19581e27de,0.0,0.3901357309633627,False,page_3_5,23.6,1275,0.0,463,0.0,0.09,0.5079,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,False
content_e29f60c32881,client_6208ef0f77,0.0,0.07141681525995648,True,page_1,6.9,1594,6.38,287,0.19,0.04999999999999999,0.4925,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,False
content_168b0085fc02,client_6208ef0f77,2.0,0.06354189610764928,True,page_3_5,30.4,28862,3.24,236,0.27,0.0,0.3535,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_6df15d23218d,client_19581e27de,3.0,0.008464951753899276,False,page_3_5,35.5,1273,8.33,482,0.0,0.09,0.5079,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,False
content_7eb2b37dd0e5,client_6208ef0f77,2.0,0.31590156444192546,True,page_1,8.4,28836,2.61,148,0.84,0.0,0.3535,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_b5ce413af5ed,client_7f2253d7e2,2.0,0.2993388757569116,False,striking,18.9,29016,3.36,147,1.07,0.0,0.3536,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_c86dd0f724c7,client_19581e27de,0.0,0.10423687563757052,False,page_1,6.6,28963,2.94,313,0.25,0.0,0.3536,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_9955f4a562ef,client_4e07408562,0.0,0.3207141608497824,False,page_1,6.2,28901,9.26,487,0.36,0.0,0.3536,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_4c5aa1c92120,client_19581e27de,5.0,-0.09504284621299001,False,page_1,8.8,1066,16.67,119,0.09,0.15,0.5207,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_73cf70f08e06,client_19581e27de,0.0,0.10448665655358258,False,top_3,2.9,28950,13.85,330,0.24,0.0,0.3536,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.908,True
content_9623d743e59d,client_19581e27de,2.0,0.15484189726775954,False,page_1,6.7,1806,0.0,256,0.22,0.01999999999999999,0.484,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,False
content_a0bf6319305a,client_6208ef0f77,2.0,0.3488769984976909,True,page_1,9.7,28719,3.69,118,0.87,0.0,0.3535,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,True
content_027b11527f4c,client_d029fa3a95,2.0,0.6121602923758847,False,page_1,7.9,915,0.0,144,0.0,0.24,0.532,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,False
content_039561d447ce,client_3fdba35f04,3.0,0.21285799292869187,False,page_3_5,45.7,1715,0.0,111,0.06,0.03,0.487,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,False
content_655e0433ba5e,client_7f2253d7e2,2.0,0.356702812626482,False,page_3_5,20.8,28732,1.95,90,0.49,0.0,0.3535,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,True
content_7aa0b31de01f,client_19581e27de,2.0,0.3292043079185309,False,page_1,3.5,28802,3.16,126,0.78,0.0,0.3535,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,True
content_f1c468ce05f4,client_349c41201b,2.0,0.35582079178261444,True,page_1,5.7,28738,0.53,111,0.63,0.0,0.3535,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,True
content_f3abf132d293,client_3fdba35f04,2.0,0.6210883095621645,False,page_1,8.3,1065,0.0,139,0.09,0.15,0.5205,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,False
content_991da9a1aaab,client_4e07408562,0.0,0.13404688774316723,False,page_1,7.3,28711,6.31,326,0.96,0.0,0.3535,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,True
content_da94d24463e6,client_7f2253d7e2,2.0,0.5862729318950194,False,top_3,3.0,1144,0.0,90,0.09,0.11000000000000001,0.5152,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,False
content_c7d517e2b248,client_6208ef0f77,3.0,0.18865228749433072,True,page_3_5,42.8,28604,0.66,211,0.13,0.0,0.3534,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.907,True
content_b78847c8e2a0,client_6208ef0f77,0.0,0.05442560529370007,True,page_3_5,24.4,28406,1.21,300,0.6,0.0,0.3533,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,True
content_df1b23f184a2,client_6208ef0f77,2.0,0.4226894357967824,True,page_1,5.1,1063,10.0,118,0.09,0.15,0.5201,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,False
content_72d8c3fdaf97,client_19581e27de,2.0,0.6287849729088147,False,page_1,7.8,1587,0.0,95,0.19,0.04999999999999999,0.4919,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,False
content_cc5e5b6e31d1,client_6208ef0f77,2.0,0.3299742894701994,True,striking,13.1,28426,0.77,144,0.64,0.0,0.3533,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,True
content_c50ae59fc471,client_19581e27de,0.0,0.14227272609919756,False,page_1,7.6,28478,6.04,329,1.22,0.0,0.3533,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,True
content_1ea796997f23,client_19581e27de,2.0,0.5212258961401589,False,page_3_5,20.7,1712,0.0,153,0.06,0.03,0.4868,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,False
content_21d4527c9a63,client_349c41201b,3.0,0.2662265216638242,True,page_3_5,45.6,1268,0.0,140,0.0,0.09,0.5073,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,False
content_7f719354751e,client_19581e27de,2.0,0.34124278175478373,False,page_1,4.7,28557,1.8,119,1.31,0.0,0.3534,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,True
content_ad65e579404c,client_19581e27de,2.0,0.6316859024992068,False,page_1,7.6,1062,0.0,112,0.09,0.15,0.5199,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,False
content_0885b36a73e1,client_3fdba35f04,3.0,0.14196022866467864,False,page_3_5,41.6,1267,0.0,124,0.0,0.09,0.5072,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,False
content_b52ab2d6846a,client_3fdba35f04,0.0,0.34382607591782105,False,page_1,6.0,28468,0.82,460,0.27,0.0,0.3533,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.906,True
content_7f8907875070,client_3fdba35f04,2.0,0.29029249274967606,False,striking,10.2,28360,4.41,165,0.32,0.0,0.3532,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,True
content_dac96b017643,client_19581e27de,0.0,0.5180829695163381,False,page_1,6.7,909,0.0,419,0.0,0.24,0.5311,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,False
content_801b70aa7e5f,client_19581e27de,2.0,0.1307258460672371,False,page_1,6.4,28232,3.57,236,0.25,0.0,0.3531,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,True
content_f6cd1a170f65,client_19581e27de,3.0,0.227595657403952,False,page_3_5,41.3,1264,0.0,482,0.0,0.09,0.5068,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,False
content_204540dd7944,client_6208ef0f77,0.0,0.01334215871765141,True,page_3_5,28.4,28330,1.7,286,0.14,0.0,0.3532,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,True
content_6daf6e589307,client_19581e27de,2.0,0.5978950538871566,False,page_1,5.9,909,0.0,144,0.0,0.24,0.5311,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,False
content_2df930dbde62,client_349c41201b,2.0,0.3295596436896895,True,page_3_5,22.8,28277,0.0,119,0.22,0.0,0.3531,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,True
content_d4638f6b09d8,client_19581e27de,3.0,0.03561096331889482,False,page_3_5,34.8,1264,1.85,463,0.0,0.09,0.5068,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,False
content_fff8e7360d01,client_4e07408562,0.0,0.18691747510838058,False,page_1,4.9,28336,4.65,347,0.41,0.0,0.3532,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,True
content_8ab9f1033843,client_e629fa6598,3.0,0.13859423591517023,False,page_3_5,37.2,1265,0.0,460,0.0,0.09,0.5069,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,False
content_1ea56e46e2b5,client_19581e27de,2.0,0.3461481095605023,False,page_1,6.3,28310,4.26,119,0.26,0.0,0.3531,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,True
content_5d04886a184f,client_3fdba35f04,3.0,0.4589476080107021,False,page_3_5,44.5,1709,0.0,310,0.06,0.03,0.4864,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.905,False
content_e9fc6b13a90e,client_19581e27de,2.0,0.5862600352934974,False,page_1,4.7,1056,0.0,144,0.09,0.15,0.5191,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,False
content_0d38364f7e61,client_19581e27de,0.0,0.5409390025287686,False,page_1,8.2,1057,0.0,480,0.09,0.15,0.5192,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,False
content_95c47359824d,client_7f2253d7e2,2.0,0.20557197124159265,False,page_3_5,28.5,28190,9.38,141,0.3,0.0,0.353,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,True
content_da2d269ea2b8,client_6208ef0f77,2.0,0.26005167458928213,True,page_3_5,27.7,28061,3.44,125,0.35,0.0,0.3529,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,True
content_2c33267371d0,client_19581e27de,2.0,0.15985547313175208,False,page_1,8.1,1057,0.0,256,0.09,0.15,0.5192,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,False
content_25041033a0d9,client_6208ef0f77,2.0,0.15360672560009123,True,striking,16.3,28216,6.35,223,0.54,0.0,0.353,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,True
content_019c913613f6,client_19581e27de,0.0,0.3310318203222752,False,page_1,4.9,28123,1.74,441,0.38,0.0,0.353,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,True
content_27d1e343386c,client_19581e27de,0.0,0.10771038135275468,False,page_1,7.8,28124,1.66,313,0.77,0.0,0.353,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,True
content_a22b7f6c73c5,client_7f2253d7e2,2.0,0.25242658593501516,False,page_1,9.1,28192,2.42,132,4.78,0.0,0.353,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,True
content_c3e11dbcf1ad,client_4e07408562,0.0,0.4005437670053696,False,page_1,8.0,1579,0.0,347,0.19,0.04999999999999999,0.491,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,False
content_c41eb07f23cb,client_349c41201b,2.0,0.3765976008555198,True,page_1,9.8,28032,1.6,104,0.41,0.0,0.3529,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,True
content_c1236dadfa71,client_4e07408562,2.0,0.3389690475484974,False,page_1,7.8,1786,0.0,228,0.22,0.01999999999999999,0.4827,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.904,False
content_487ffcfdeced,client_6208ef0f77,2.0,0.12585198395245845,True,page_3_5,30.3,1700,0.0,211,0.06,0.03,0.4858,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_9ec8d1d51909,client_6208ef0f77,0.0,0.024309330641010908,True,page_3_5,20.4,27853,3.4,287,0.38,0.0,0.3528,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,True
content_8e300c01232e,client_6208ef0f77,2.0,0.3092059014610314,True,striking,10.6,27971,5.88,148,0.43,0.0,0.3529,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,True
content_9228821e1e71,client_19581e27de,2.0,0.42931565202074223,False,page_1,6.3,1782,8.33,153,0.22,0.01999999999999999,0.4823,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_69fad7e6c50c,client_7f2253d7e2,2.0,0.3583494732487546,False,page_1,4.7,28000,0.58,106,1.32,0.0,0.3529,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,True
content_8b5bd797e7d0,client_6208ef0f77,2.0,0.31347668353057645,True,striking,15.2,27899,3.78,153,0.27,0.0,0.3528,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,True
content_cba77b47c2c7,client_d029fa3a95,2.0,0.5842530180382232,False,page_1,5.6,905,0.0,151,0.0,0.24,0.5305,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_7904355583ea,client_6208ef0f77,2.0,0.12667770297068925,True,page_3_5,21.9,27915,2.57,236,0.25,0.0,0.3528,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,True
content_adacaaec0453,client_e629fa6598,0.0,0.5116171834791715,False,page_1,4.6,905,0.0,502,0.0,0.24,0.5305,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_b969b01c158e,client_4e07408562,0.0,0.2560434162306986,False,page_1,4.1,27927,6.59,390,0.64,0.0,0.3528,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,True
content_197875f02a91,client_a88a7902cb,2.0,0.6135023851755664,False,page_1,9.3,1573,0.0,148,0.19,0.04999999999999999,0.4905,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_bb596efa9aac,client_19581e27de,0.0,0.5349179407975174,False,page_1,7.3,904,0.0,441,0.0,0.24,0.5303,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_dceee2226ccc,client_3fdba35f04,2.0,0.4508888210037791,False,page_3_5,24.2,1258,0.0,165,0.0,0.09,0.5061,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_377f379689ce,client_7f2253d7e2,2.0,0.631970561865134,False,page_1,8.0,905,0.0,110,0.0,0.24,0.5305,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_91dfd1e6be68,client_19581e27de,0.0,0.11383634308547907,False,page_3_5,31.6,1696,0.0,482,0.06,0.03,0.4856,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,False
content_25c31d8401de,client_6208ef0f77,3.0,0.07272871631294517,True,page_3_5,36.0,27992,3.85,229,0.11,0.0,0.3529,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.903,True
content_d61f92816b35,client_19581e27de,0.0,0.1384121988322545,False,page_1,3.0,27751,7.09,329,0.36,0.0,0.3527,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_fdacca0f9691,client_6208ef0f77,3.0,0.13033929654413123,True,page_3_5,43.4,1693,0.0,95,0.06,0.03,0.4854,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,False
content_ccae0af6d8a7,client_349c41201b,2.0,0.31441450054404296,True,page_3_5,20.8,27713,0.0,144,0.78,0.0,0.3526,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_9ba91a1c7fb5,client_3fdba35f04,0.0,0.15364655924930629,False,striking,19.6,27675,1.86,333,0.34,0.0,0.3526,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_46556f2240aa,client_f369cb89fc,2.0,0.3736987928826365,False,page_1,4.8,27781,2.56,95,0.44,0.0,0.3527,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_5c411304f88c,client_4e07408562,0.0,0.3498882324634836,False,page_1,9.6,27769,8.8,545,0.57,0.0,0.3527,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_aa72e73a41d0,client_19581e27de,2.0,0.34489944924856475,False,page_1,4.8,27718,3.45,126,0.38,0.0,0.3527,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_35776ecb7c28,client_6208ef0f77,2.0,0.37277775473368313,True,page_1,6.7,27723,2.67,104,0.52,0.0,0.3527,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_e8a21e0ca537,client_7f2253d7e2,2.0,0.3038333335934217,False,striking,14.9,27812,6.49,147,0.28,0.0,0.3527,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_445fa7b23d5f,client_19581e27de,0.0,0.0508180573059406,False,page_3_5,33.4,1254,4.0,482,0.0,0.09,0.5055,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,False
content_10c9323a7d43,client_7f2253d7e2,2.0,0.29195858552848175,False,page_3_5,22.4,1694,0.0,225,0.06,0.03,0.4855,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,False
content_af176ae70007,client_19581e27de,0.0,0.12898207216064572,False,page_1,5.4,27778,9.93,329,0.45,0.0,0.3527,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.902,True
content_7c9b3e0182d1,client_4e07408562,0.0,0.3393205774630017,False,page_1,8.0,27563,4.76,445,0.25,0.0,0.3526,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_6e1955f4f85a,client_19581e27de,2.0,0.34465622571077087,False,page_1,5.0,27547,3.97,126,0.37,0.0,0.3525,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_d6a454462332,client_4e07408562,0.0,0.3541138845140653,False,striking,12.2,27467,8.54,545,0.26,0.0,0.3525,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_c9147cda01f0,client_4e07408562,0.0,0.3171611141691346,False,page_1,7.7,27576,4.59,421,0.28,0.0,0.3526,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_3edb2f1f24f0,client_19581e27de,2.0,0.13821022035196898,False,page_1,6.3,27595,1.66,236,0.33,0.0,0.3526,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_dca3fa8f0893,client_6208ef0f77,0.0,0.062268810935130425,True,striking,19.6,27427,3.11,299,0.28,0.0,0.3525,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_bc5ec602d0b6,client_6208ef0f77,2.0,0.30581609362857465,True,page_1,10.0,27509,6.72,148,0.28,0.0,0.3525,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_d48a0d388685,client_19581e27de,2.0,0.5677180122937536,False,page_1,3.8,902,0.0,148,0.0,0.24,0.5298,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,False
content_3e9616db048d,client_19581e27de,2.0,0.07148243134107328,False,page_1,6.0,27577,2.7,257,0.25,0.0,0.3526,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.901,True
content_a6b64150990e,client_4e07408562,2.0,0.1234060431046486,False,page_1,6.7,27326,9.01,230,0.43,0.0,0.3524,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,True
content_350ad80d5734,client_19581e27de,2.0,0.07511857052673898,False,page_1,6.3,27348,0.69,257,0.49,0.0,0.3524,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,True
content_df71843dcd17,client_8527a891e2,3.0,0.3799227219648274,False,deep,76.4,27334,0.0,237,0.0,0.0,0.3524,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,True
content_5c8315e9eb01,client_4e07408562,0.0,0.09634155920661376,False,page_3_5,30.8,1248,0.0,420,0.0,0.09,0.5047,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,False
content_b1dec12cc3db,client_19581e27de,2.0,0.24942737652436422,False,top_3,2.2,930,0.0,236,0.0,0.2,0.5267,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,False
content_965cf612a9ef,client_6208ef0f77,3.0,0.045403084031559265,True,page_3_5,34.3,27320,2.41,236,0.16,0.0,0.3524,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,True
content_52974167bb5f,client_19581e27de,2.0,0.36475280160982354,False,page_1,4.4,27308,1.85,112,0.73,0.0,0.3523,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,True
content_72eadcc7f193,client_6208ef0f77,2.0,0.5165491465055798,True,page_3_5,21.2,1249,0.0,151,0.0,0.09,0.5048,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,False
content_ffca45d6539e,client_19581e27de,0.0,0.33602612788869657,False,page_1,5.0,27313,0.37,441,0.66,0.0,0.3524,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,True
content_afd114d30be4,client_3fdba35f04,2.0,0.34982700719298526,False,page_3_5,28.6,1250,5.56,95,0.0,0.09,0.505,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,False
content_97bb507def8a,client_6208ef0f77,2.0,0.15666869630480096,True,striking,10.1,27308,9.18,216,0.86,0.0,0.3523,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.9,True
content_612eeab9024b,client_4e07408562,0.0,0.3628401341457683,False,page_1,3.6,27246,5.56,537,0.52,0.0,0.3523,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.899,True
content_a27e15f618c2,client_7f2253d7e2,3.0,-0.026787843975289365,False,page_3_5,32.5,27151,4.65,224,0.14,0.0,0.3523,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.899,True
content_fdac62d7284e,client_349c41201b,2.0,0.10733113827228462,True,page_3_5,35.0,1681,0.0,124,0.06,0.03,0.4844,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.899,False
content_b922682ac700,client_3fdba35f04,0.0,0.43577152484865594,False,page_3_5,21.9,1678,0.0,467,0.06,0.03,0.4841,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.899,False
